客户ID,年龄,性别,城市,职业,资产总额(AUM),存款,理财,基金,保险,信托,月均交易次数,月均交易金额,客户等级,持有产品数,持有产品,近12月资产,是否高价值客户
C11182,58,男,重庆,退休,1809698.86,222235.52,332704.91,129087.42,39945.97,31318.42,16,230410.66,金卡客户,5,存款|理财产品|基金|保险|信托,"1173092.44,1329598.44,1371719.37,1437958.79,1442024.89,1516524.87,1298613.19,1486626.72,1505307.91,1558821.4,1662892.97,1630487.86",0
C11183,46,男,杭州,公务员,1199509.24,357625.13,145018.18,33308.83,19273.97,28561.83,27,17456.2,金卡客户,6,存款|理财产品|基金|保险|信托|国债,"1043266.56,1024134.71,1103432.7,1068585.14,1109465.04,1133648.69,1151445.58,1136695.5,1191742.67,1234888.26,1255690.94,1298218.84",0
C11184,56,男,北京,白领,1922649.02,355211.4,440945.6,32946.81,110674.54,90489.56,3,142492.03,金卡客户,5,存款|理财产品|基金|保险|信托,"1548235.61,1551571.28,1489341.44,1591895.8,1620568.99,1639932.52,1741003.6,1623175.2,1960445.56,1914249.56,1739094.35,1854861.15",0
C11185,36,女,重庆,自由职业,1362411.04,519508.79,174374.97,119243.19,91594.06,221793.42,35,188662.73,金卡客户,5,存款|理财产品|基金|保险|信托,"811184.32,798272.32,955771.33,917642.01,966420.47,1028470.78,1054024.24,1098146.82,1140800.49,1086218.77,1137932.05,1270456.12",0
C11186,33,男,上海,企业主,1894793.55,497288.36,83218.87,21005.34,9843.31,101327.59,8,139837.33,金卡客户,5,存款|理财产品|基金|保险|信托,"1077977.22,1205538.64,1087687.91,968411.17,1160064.32,1063151.27,1227501.22,1228985.02,1121329.82,1163523.37,1380925.63,1288670.68",0
C11187,38,男,成都,公务员,2736378.5,537956.53,71219.67,407591.61,4051.59,114118.14,3,326586.05,金卡客户,6,存款|理财产品|基金|保险|信托|贵金属,"2026520.64,1764755.92,1763164.08,1852903.78,1917314.14,1881477.85,1987461.92,1908936.3,1909013.11,1901277.61,2120530.31,2058384.55",0
C11188,27,男,深圳,专业人士,921781.32,212848.9,98396.9,79087.47,36695.5,0.0,1,34553.41,银卡客户,7,存款|理财产品|基金|保险|贵金属|外汇|国债,"758545.44,721711.89,649962.1,698556.57,750195.83,686942.06,654973.86,688041.47,679728.95,690643.9,687281.22,706681.26",0
C11189,37,男,上海,白领,1605470.47,246277.9,408094.95,206504.15,155684.13,41432.16,3,224843.82,金卡客户,5,存款|理财产品|基金|保险|信托,"1314634.91,1302269.32,1310295.72,1393301.44,1344413.39,1396897.37,1398234.67,1414836.02,1476568.13,1476978.91,1514347.7,1475215.71",0
C11190,52,女,深圳,自由职业,1063947.29,384859.31,210505.57,245189.95,90134.71,175963.51,3,158720.51,金卡客户,7,存款|理财产品|基金|保险|信托|贵金属|国债,"774867.17,764536.97,795594.34,783071.18,781065.67,777161.7,789861.8,742527.96,764031.76,773264.49,802509.92,822544.26",0
C11191,43,女,苏州,自由职业,40358327.82,5271201.03,11992910.79,2808098.75,4741944.03,2526181.59,2,2172323.99,钻石客户,8,存款|理财产品|基金|保险|信托|贵金属|外汇|国债,"24827998.69,26564400.75,26440715.51,25696859.93,26437801.04,27090247.0,25974725.73,26826311.03,27385686.69,27493846.95,24658953.11,24557221.54",1
C11192,38,女,南京,专业人士,2596278.83,327325.67,166203.58,53119.64,34940.46,86553.64,7,80042.77,金卡客户,5,存款|理财产品|基金|保险|信托,"2127742.73,2571236.49,2550479.16,3146388.69,2985582.14,2740657.59,3262994.05,3591287.73,3208479.77,3466150.75,3694666.33,3420500.09",0
C11193,18,男,苏州,企业主,11546331.07,3810796.38,2784337.97,172750.54,713812.19,1595761.81,9,798191.99,钻石客户,6,存款|理财产品|基金|保险|信托|国债,"9322514.77,8753456.4,8593454.71,8253980.22,8335870.71,8026021.45,7727559.22,7714576.97,7708626.92,7775482.32,7078527.62,7006675.99",1
C11194,38,男,杭州,自由职业,723570.63,237595.83,6191.13,159413.52,49093.34,0.0,13,39942.76,银卡客户,5,存款|理财产品|基金|保险|外汇,"446604.45,476710.57,520659.98,541767.71,522186.49,544244.12,555511.84,562396.89,653957.34,617232.95,632626.55,652237.6",0
C11195,35,女,深圳,公务员,30245806.08,7763930.86,313041.57,6191637.36,884022.09,1768424.66,22,1036830.25,钻石客户,6,存款|理财产品|基金|保险|信托|外汇,"24481716.15,25779916.49,25701684.55,24828669.4,24123738.05,25446170.75,24639966.36,24885200.71,22745847.77,22645770.88,23899610.95,22594886.13",1
C11196,36,女,深圳,自由职业,1189731.65,85732.18,327093.7,123567.11,27727.38,162608.4,3,77278.3,金卡客户,5,存款|理财产品|基金|保险|信托,"1019507.61,1055220.34,1024651.37,1037752.02,1067450.81,1077933.39,1095497.39,1104108.42,1092666.84,1099046.98,1116517.09,1162825.0",0
C11197,59,女,深圳,专业人士,3963758.11,1365948.23,218489.52,870790.83,312904.73,114220.15,3,396379.24,金卡客户,6,存款|理财产品|基金|保险|信托|外汇,"3541127.04,3552446.64,3762640.54,3936435.12,3842120.73,4031161.87,4126228.11,4214582.06,4128330.91,4165869.78,4261489.21,4535273.17",0
C11198,55,女,北京,公务员,810891.22,212868.13,164516.07,201951.63,83038.34,0.0,1,19086.48,银卡客户,4,存款|理财产品|基金|保险,"530743.1,535581.7,566985.66,523289.38,552823.92,583312.15,576830.7,582043.79,608122.91,596653.67,630503.59,608043.12",0
C11199,22,男,武汉,公务员,198158.09,45383.62,45580.21,44891.86,28847.74,0.0,6,13819.81,普通客户,5,存款|理财产品|基金|保险|国债,"180240.45,177668.91,181548.74,176686.26,176297.04,175727.47,173432.58,175569.76,169628.2,167932.4,165092.05,164806.78",0
C11200,34,男,北京,退休,4747647.82,1806017.53,1029344.24,254633.89,691593.21,291588.12,6,705978.19,金卡客户,6,存款|理财产品|基金|保险|信托|贵金属,"2555701.11,3009017.22,3397622.63,3525415.56,3660601.83,4024682.79,3642975.24,4391201.69,4176798.32,4508834.82,4681721.48,4681709.54",0
C11201,52,女,重庆,企业主,1747112.84,551478.15,187694.67,417812.78,260754.66,110703.66,1,141921.65,金卡客户,5,存款|理财产品|基金|保险|信托,"1158456.26,1156057.99,1130937.9,1094827.41,1117354.07,1108497.03,1054709.25,1026979.27,1054222.43,960722.11,970860.78,992912.96",0
C11202,65,女,重庆,公务员,1081029.23,251126.36,171593.53,234776.73,136199.87,67355.15,5,54458.89,金卡客户,5,存款|理财产品|基金|保险|信托,"1005735.96,1083247.28,970312.08,993434.02,920465.78,976889.14,914428.81,972694.46,918774.84,873315.02,840046.83,860383.54",0
C11203,48,男,武汉,专业人士,1152921.99,389279.88,341804.98,107709.13,87425.52,102082.48,9,155859.24,金卡客户,6,存款|理财产品|基金|保险|信托|贵金属,"826235.19,877895.63,861036.06,815646.62,857784.15,867351.79,854916.85,871045.48,822299.32,873553.02,828677.62,843350.83",0
C11204,64,男,上海,企业主,98257957.1,14861156.59,11472539.03,22597565.49,8348693.9,1907738.45,3,8585664.15,钻石客户,8,存款|理财产品|基金|保险|信托|贵金属|外汇|国债,"68810201.83,66664362.71,67665638.82,62791673.55,64672257.8,63101926.73,58595906.76,59998284.64,60501791.99,63948752.35,57468537.43,56918333.22",1
C11205,51,男,深圳,自由职业,796965.59,160474.09,19294.73,154247.14,30256.98,0.0,1,86481.44,银卡客户,5,存款|理财产品|基金|保险|国债,"770121.66,820939.94,742263.02,708143.16,736856.3,741416.83,705855.91,818064.81,745024.47,797537.53,786438.18,811447.17",0
C11206,26,男,北京,退休,3437710.03,724464.6,784536.46,177370.77,225245.01,124270.08,21,402769.17,金卡客户,5,存款|理财产品|基金|保险|信托,"2492279.14,2602494.34,2340429.91,2474370.03,2454846.39,2439910.78,2426985.85,2279594.38,2538796.07,2453139.99,2393318.05,2198813.98",0
C11207,30,男,杭州,企业主,1518109.32,180929.33,262751.67,108381.0,83820.2,282869.04,10,195241.47,金卡客户,5,存款|理财产品|基金|保险|信托,"1387015.89,1462000.04,1525346.6,1532313.61,1679144.42,1754644.57,1812530.01,1865211.03,1998708.13,2093563.22,2175684.66,2290348.16",0
C11208,61,女,南京,专业人士,28173222.01,3001115.93,7180226.57,3237272.98,2761551.18,3184383.26,1,2939361.16,钻石客户,6,存款|理财产品|基金|保险|信托|贵金属,"20796739.52,23980478.88,23232650.28,23629413.75,24461707.69,24456016.72,23430115.36,26684832.86,25924865.28,25666648.82,25306587.31,26880157.17",1
C11209,41,男,重庆,专业人士,2378101.91,451099.08,200454.96,139854.7,242849.03,426056.46,7,275127.07,金卡客户,5,存款|理财产品|基金|保险|信托,"1941530.91,2013647.9,2227622.81,1945147.7,1956489.04,1944601.11,1821184.13,1908386.3,2199131.11,1947016.06,1791189.84,1954249.64",0
C11210,52,男,成都,自由职业,280768.06,18084.76,14212.77,12571.92,18828.46,0.0,7,39321.42,普通客户,5,存款|理财产品|基金|保险|贵金属,"179941.98,183529.91,172865.78,169095.62,183324.75,177160.83,177899.41,174059.24,156297.49,172893.13,157450.61,167457.76",0
C11211,43,男,上海,白领,1202274.47,311244.11,138033.03,3101.07,4707.65,13046.21,18,112016.03,金卡客户,6,存款|理财产品|基金|保险|信托|外汇,"753730.17,770286.48,840441.42,1000316.36,1022705.47,951081.1,871980.82,983386.77,924155.76,979581.42,1096806.66,1033405.54",0
C11212,40,男,北京,白领,1242790.8,404443.22,311652.78,181415.21,94558.76,65259.55,3,181333.99,金卡客户,5,存款|理财产品|基金|保险|信托,"1041075.73,906149.92,1058759.33,1059755.09,1152806.24,1189845.96,1163875.02,1312110.43,1204080.99,1453597.24,1320613.93,1422091.91",0
C11213,36,女,深圳,白领,5064905.41,968469.12,1055313.66,109810.6,152064.23,771046.77,5,59391.16,白金客户,6,存款|理财产品|基金|保险|信托|外汇,"4017701.52,4137871.41,4415555.9,4415161.95,4455820.44,4522685.73,4484929.21,4663944.84,4827201.71,4831709.92,4978684.39,4986898.36",1
C11214,28,男,南京,高管,47076476.95,13631482.21,7602258.91,171674.07,4733500.65,5838349.73,8,3911782.39,钻石客户,8,存款|理财产品|基金|保险|信托|贵金属|外汇|国债,"45202481.92,46584406.14,49003988.38,50286438.38,51257839.19,52181132.6,55830710.49,55063853.3,59927130.56,59270803.72,60762030.25,66398724.96",1
C11215,46,男,上海,自由职业,1049006.54,125254.86,275269.98,146564.91,7239.93,186897.83,16,61745.4,金卡客户,5,存款|理财产品|基金|保险|信托,"814862.42,782832.02,845596.96,745722.85,789055.88,684829.95,785104.51,760704.72,778457.77,752617.37,699760.21,652178.58",0
C11216,35,女,北京,企业主,540979.34,88052.24,68233.52,125942.82,57377.68,0.0,2,52251.55,银卡客户,4,存款|理财产品|基金|保险,"323355.72,336833.29,335154.49,347890.11,323469.84,334587.93,331415.8,327442.17,331566.98,334974.38,333798.3,338449.04",0
C11217,18,男,上海,企业主,931479.91,107240.51,197543.45,203064.68,80747.38,0.0,8,62802.06,银卡客户,5,存款|理财产品|基金|保险|外汇,"647182.5,650874.78,626582.95,674828.82,679916.99,718115.07,691008.76,677347.92,668533.87,691069.19,703929.23,690869.97",0
C11218,45,男,深圳,退休,23422454.96,8379355.41,3905937.03,1620454.99,150161.06,821917.63,2,1813261.94,钻石客户,6,存款|理财产品|基金|保险|信托|外汇,"20124010.28,18266979.34,21901492.76,21020136.7,21482948.93,21379636.37,22470449.59,18846313.16,19511517.08,20224883.36,22209520.01,21276184.85",1
C11219,61,女,深圳,退休,3847717.4,529477.26,85680.12,808245.81,510723.35,126587.23,29,205186.42,金卡客户,6,存款|理财产品|基金|保险|信托|国债,"2526250.69,2687114.87,2566522.35,2344942.54,2487416.01,2541521.58,2610074.18,2318844.84,2331968.38,2292966.3,2283279.7,2430553.67",0
C11220,53,男,深圳,退休,8957504.05,3370244.19,455284.15,1154279.22,211959.14,795156.45,11,409027.21,白金客户,5,存款|理财产品|基金|保险|信托,"8038583.12,7705237.73,8014180.78,7812382.7,7505339.69,7475407.53,7110536.49,7311274.23,7011520.0,6956233.58,6873722.66,6920451.37",1
C11221,52,男,上海,专业人士,2572448.69,135297.28,293402.56,4984.51,91761.46,233938.52,13,142192.17,金卡客户,7,存款|理财产品|基金|保险|信托|贵金属|外汇,"2195916.18,2411699.19,2383191.55,2303031.6,2160776.26,2514736.98,2721460.98,2176766.77,2608112.61,2369356.7,2408248.43,2512058.67",0
C11222,26,女,上海,公务员,1517068.35,407531.37,395622.52,1168.67,48729.9,29209.8,19,27576.09,金卡客户,6,存款|理财产品|基金|保险|信托|贵金属,"1209448.37,1240151.01,1243187.29,1285853.73,1223643.0,1324784.71,1291115.01,1265245.43,1340664.59,1345300.2,1387253.35,1366219.07",0
C11223,43,女,深圳,专业人士,4380502.13,893376.71,989891.05,636514.63,246255.6,738326.7,11,656313.36,金卡客户,5,存款|理财产品|基金|保险|信托,"3860272.33,3807490.31,4034057.03,4338538.25,4284572.21,4727185.34,4787049.18,5013769.69,5388135.68,5410928.48,5575826.67,5771178.64",0
C11224,42,男,广州,专业人士,3392790.85,1073349.01,48433.45,180360.96,454957.27,105054.65,3,348685.36,金卡客户,6,存款|理财产品|基金|保险|信托|贵金属,"3253134.38,3227986.12,3323691.0,3383810.91,3576865.82,3502885.12,3587090.93,3669866.5,3743363.81,3848359.57,3959318.42,3920076.09",0
C11225,51,女,上海,白领,17594222.86,6292278.98,1561898.31,3294290.33,1579233.86,267644.48,26,1196084.39,钻石客户,7,存款|理财产品|基金|保险|信托|外汇|国债,"14013994.33,13007572.47,12933915.41,14356601.17,15707603.68,15111366.19,16971357.32,15479760.19,16299481.68,17920663.33,17234449.39,17694017.43",1
C11226,35,女,武汉,企业主,2221412.35,172346.73,436684.54,84121.98,20751.04,337552.8,50,154497.95,金卡客户,6,存款|理财产品|基金|保险|信托|贵金属,"1316832.48,1470941.66,1511673.21,1468738.15,1263370.57,1464643.07,1532744.38,1534773.73,1345702.03,1517527.87,1578967.06,1469597.55",0
C11227,23,女,重庆,白领,588411.12,124044.5,19585.5,120224.81,25687.96,0.0,11,69056.65,银卡客户,4,存款|理财产品|基金|保险,"482707.03,493745.26,515563.43,506393.86,511372.86,513359.59,572750.19,559574.97,586787.24,582793.8,585039.82,626835.9",0
C11228,49,男,成都,白领,1867562.54,523283.26,177061.63,408773.73,215648.94,190568.45,26,266198.26,金卡客户,5,存款|理财产品|基金|保险|信托,"2137342.62,1785132.63,1861661.57,1791708.67,1532648.92,1752070.2,1951690.53,1883447.27,1769955.61,1811100.91,1676308.94,1685460.8",0
C11229,45,男,广州,企业主,109251845.86,26358594.49,12443567.26,3544092.37,4055735.76,9164518.48,4,15227088.29,钻石客户,8,存款|理财产品|基金|保险|信托|贵金属|外汇|国债,"96732202.45,98330439.42,106441247.69,112236600.43,116006291.04,123574655.1,127758189.4,134123154.22,143122262.44,145334436.2,149880697.2,160331695.86",1
C11230,36,男,上海,退休,393327.72,150987.84,68166.02,40168.27,14319.11,0.0,13,50647.06,银卡客户,4,存款|理财产品|基金|保险,"228853.69,241185.88,249519.24,259941.93,233061.54,262967.76,243120.38,258727.98,251371.39,259539.54,259763.58,276882.06",0
C11231,41,女,广州,自由职业,3521049.34,1339214.76,443461.28,689538.92,112440.07,516040.66,11,422347.97,金卡客户,5,存款|理财产品|基金|保险|信托,"2929615.78,2939499.28,2733844.09,2673997.78,2739343.73,2559151.56,2523984.12,2523371.12,2418547.73,2468582.76,2325014.36,2346425.49",0
C11232,49,男,北京,专业人士,18275818.58,6045245.59,225621.78,3218365.54,1796630.69,970583.68,3,1926497.73,钻石客户,8,存款|理财产品|基金|保险|信托|贵金属|外汇|国债,"17735506.05,16141746.18,16919738.78,18484943.95,19955295.59,18141009.35,19315742.65,20039090.16,22181621.29,20251342.93,20544897.83,19747936.6",1
C11233,72,男,南京,退休,594894.92,235235.32,11958.93,11853.52,81816.72,0.0,29,59893.37,银卡客户,4,存款|理财产品|基金|保险,"359269.24,367449.29,374427.97,390120.45,401963.5,420423.21,431202.1,420872.6,447511.57,466366.33,463782.18,476215.25",0
C11234,39,男,成都,高管,12834343.24,4548565.57,2342700.39,2675529.47,905852.5,2023940.62,5,1833078.85,钻石客户,5,存款|理财产品|基金|保险|信托,"9830959.64,9674593.14,9597135.4,10074686.86,9717175.46,9658507.01,9076266.51,9728719.43,9161131.52,9331681.71,9132057.31,9290252.94",1
C11235,68,女,北京,专业人士,3678907.78,858390.63,152686.68,262667.82,288422.32,732933.33,3,224416.8,金卡客户,6,存款|理财产品|基金|保险|信托|贵金属,"2886985.41,3028594.7,3216260.69,3314959.83,3148637.29,2982892.82,3064016.23,3371026.91,3537255.16,3602909.19,3477880.11,3663134.29",0
C11236,73,男,武汉,白领,6617801.04,2274544.63,1525904.78,1056485.99,159712.84,1216546.82,10,438508.15,白金客户,6,存款|理财产品|基金|保险|信托|贵金属,"6007695.81,5646854.28,6934304.44,5915959.53,5999802.82,5673104.76,5090058.47,5832416.8,5534131.6,5728357.27,4982136.87,5053739.27",1
C11237,49,男,成都,白领,12175281.53,3260614.65,2386205.53,85697.01,161806.21,1765487.94,9,1422049.26,钻石客户,5,存款|理财产品|基金|保险|信托,"8241929.35,8716393.29,7981952.54,8835307.13,8223248.59,8378284.34,9023228.57,9917342.42,9317310.88,9907346.29,10582432.87,10738325.31",1
C11238,78,男,广州,高管,3314047.1,818503.96,439978.93,491485.48,249428.03,210650.36,4,126264.71,金卡客户,5,存款|理财产品|基金|保险|信托,"2736719.44,2757207.4,2871222.25,3488178.08,2990621.9,2881981.8,2982654.23,2770304.32,2921767.79,3043802.66,2881193.79,2762090.46",0
C11239,43,男,深圳,高管,671907.65,55034.35,177930.83,116358.66,62828.26,0.0,2,63767.88,银卡客户,4,存款|理财产品|基金|保险,"410460.68,395082.26,366577.2,420993.33,421326.77,358677.7,382863.91,348879.65,358321.43,342634.51,335290.66,349167.69",0
C11240,18,男,杭州,白领,846918.92,78955.36,21017.04,85092.11,112748.61,0.0,8,113849.9,银卡客户,4,存款|理财产品|基金|保险,"647086.84,665151.21,654753.29,620578.9,581186.67,562845.0,511182.01,645709.36,558736.28,599593.32,592109.12,528510.49",0
C11241,35,女,上海,专业人士,2720417.89,226453.14,269074.52,426605.84,196481.22,359279.78,17,317205.62,金卡客户,5,存款|理财产品|基金|保险|信托,"1667519.51,1644898.66,1660837.86,1685207.17,1686960.57,1653329.77,1709829.1,1671508.29,1690507.9,1637700.93,1711170.43,1644227.31",0
C11242,69,女,深圳,白领,1210890.77,368724.59,207486.94,209156.91,6914.19,106940.4,6,160189.52,金卡客户,6,存款|理财产品|基金|保险|信托|国债,"943570.47,786199.44,728522.5,770431.23,768150.12,798852.93,751746.49,816019.88,799681.57,807400.3,691514.64,658328.81",0
C11243,24,男,南京,退休,2068944.57,421807.92,1379.06,214396.07,160239.21,28499.58,5,64466.11,金卡客户,6,存款|理财产品|基金|保险|信托|国债,"1669623.53,1729498.91,1681200.97,1724585.14,1841985.19,1776691.26,1713363.4,1879897.61,1834650.54,1849960.52,1763862.17,1638944.32",0
